node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32407.965290669432,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,81072.04834736318,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,50442.81976719647,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17639.477526605104,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,60464.03354424426,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,108122.73768775638,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,96099.97092361808,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33084.48354673672,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,38236.77858495012,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,77298.79622587265,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67087.7790607395,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,89807.47165867241,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
