node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,80024.2988353022,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91983.96088840275,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,86992.49242800815,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31146.756440501384,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71606.13950257092,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,101638.52844752478,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,104179.85720417573,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,55083.25582613831,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,81535.032623118,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,71350.12572321357,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,68392.7620309893,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,86541.59969226946,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
