node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,39510.81793144783,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,52587.74907072584,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,34679.51552190178,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21834.68415651229,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,64197.56114824728,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,87935.3899079501,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59975.05636844547,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34445.70613714739,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34778.212853109966,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,98890.04863402601,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,59017.94911301689,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,91953.33961070928,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
