node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74491.18902070184,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,83575.79649940872,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,47875.988229471106,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29297.812897596177,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,96590.28355655886,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,88562.26612667667,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51172.487053405115,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,68002.75549475837,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67629.41228151182,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,73956.47837437154,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,57198.621064353356,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,119271.63763902972,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
