node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88752.5339026667,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,89313.68004071758,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82867.77128144763,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14740.595100115619,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,86229.1670794285,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98889.97980929232,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61514.83306101488,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88092.11642546409,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,47857.456279909886,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,51102.81704497225,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,42189.20976708046,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,110998.62697458576,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
