node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,73410.23085337634,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,42301.433942447584,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,78133.82665671966,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23327.53742919268,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81021.66665007143,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,46634.11121835516,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,103563.86556338567,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,87969.2457483841,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,90364.83951162323,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,47399.73847791837,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75170.03740761838,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,88803.74365159617,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
