node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,53359.08153940768,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,115139.86967474486,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43325.04353294653,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19579.51648457257,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,88282.52966450735,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,41537.3040995869,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,95344.18681962074,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,60508.1570588188,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,30587.62239254132,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,81607.14062090364,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,29763.390971453213,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,194233.89752235435,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
