node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,33266.01527524348,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,39299.07497011092,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,50740.80292006946,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14049.247468722977,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,90044.72222426161,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,114672.69958933996,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92557.94068580864,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80377.49257928984,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,65227.322231799786,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,36476.140697725,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50127.77125682265,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,93483.87883881935,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
