node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,73903.11393211927,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,74341.20942746893,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,47331.93276553631,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16913.774347030754,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,40470.636217671796,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,73601.34824993652,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48378.294498473195,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,89079.38573163892,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,41324.830319757195,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,41105.584808210144,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,88237.95805657339,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,182217.63217179125,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
