node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70099.16461597543,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,109176.81205890741,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42407.916222140375,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12506.83436237119,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,62241.04409106061,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99018.59349832455,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92961.73598826498,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91989.86313872771,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,72747.91593078045,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,54781.47759961253,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,38519.37523800511,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,197119.6633531879,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
