node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,48620.43297360386,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,111894.41183862195,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46752.9557017349,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31837.990116560897,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,40955.77912196771,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99626.1839395602,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,89024.5814381355,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47874.21887058207,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,57892.931597091556,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,53352.535071534716,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63350.4315447579,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,75576.14665462125,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
