node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69412.94692410745,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,80435.68790033301,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64357.649687113626,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16179.420317225435,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,46385.24950010005,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,53719.82945759374,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,107965.71051177237,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37765.85449408325,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42649.96994777886,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,60781.548419711624,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77078.09268641009,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162054.5201004825,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
