node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,36766.372730691655,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57157.422766998636,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33842.29357375433,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26058.027907496242,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,72332.90477676794,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,92467.94550338789,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,101263.6301189695,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,53205.90282596561,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,87131.47548561152,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,51146.75418095274,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,44531.60635988985,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,178754.72145344273,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
