node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,42869.27428419952,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,90031.06143952099,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,74811.55606241492,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15355.46691908706,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,65890.37464227402,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,65475.90565573304,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76567.35652430316,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,92712.98372799678,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,70954.00431883104,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,38342.69355055478,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63059.033252959416,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185712.59520524566,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
