node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,57333.382737887434,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,73617.39329196935,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48388.13914953171,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27059.028976834383,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107901.12791819569,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,97595.55706193892,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,89263.19433332025,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50549.54458953177,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,57042.89929389529,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,97111.1455569617,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,34084.07851509219,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,146220.53639349266,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
