node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,64353.143022192206,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,42090.93199460108,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,74861.63340635718,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15809.659810876927,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92877.14484313759,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,107794.47516816045,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,106746.68680538761,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93113.67911646736,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,63595.72419333109,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,99514.33135387757,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,58416.50984567971,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,110229.0028155273,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
