node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49163.55800292372,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,77401.13105058842,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48012.569239186545,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11469.063259669187,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,61307.486599565855,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,39329.519801292794,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,104534.40262866576,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82089.05590120905,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83222.39704346978,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,71249.66073059688,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67060.64355888772,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,117315.79554451827,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
