node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50044.43605543767,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,79506.19281265589,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42748.293175895284,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20151.59780984792,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,48384.683688692254,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,92462.50331636638,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71836.19620119045,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,69913.24113672304,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69455.46609725108,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,49043.42575992813,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,62927.8770756276,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,115619.43585311902,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
