node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52913.86603137055,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,58275.20640138706,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62087.09566119589,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11707.251771996735,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,46070.321201721235,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,52986.685052355024,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,57595.3592907309,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83243.93459185881,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69982.5720411522,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,78343.07060803827,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56238.41479734841,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,71550.15264933305,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
