node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30017.52249158816,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,47721.72225441272,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48464.823438947285,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22378.345935794012,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,75027.08042248142,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,91245.61300470686,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,82700.02568307042,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,60508.09203472762,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,50291.814987180565,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50909.293818922015,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30233.11165786135,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,75403.87380732145,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
