node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,56253.82503795146,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,42355.90656609271,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31085.39477839031,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27250.39836229169,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,100227.56958650229,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,60708.60152435709,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,67289.3128719227,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,49175.95070949041,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85777.63734872594,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74939.92336301887,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,47622.44626216058,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,134446.25348727635,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
