node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85662.69491890365,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,51171.44388591643,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,54963.58590077185,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12995.12131465131,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,90592.32238575918,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,87613.74169245204,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76800.85970047992,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50580.39010416114,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73519.60954210903,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,39317.55810610392,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,76977.06805406629,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,175688.76235274613,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
