node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52948.39281226705,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102671.6491119226,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,86561.19403275583,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15289.024704433004,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,50143.971138282155,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,57002.79601711576,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,68520.94736102568,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,79359.52092939668,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,40379.92836363641,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,107111.20738627635,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75032.59845167513,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,172707.31553273968,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
