node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,34809.403695796784,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,60043.951114187505,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,32314.374220969814,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16814.899035535444,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,75866.55407183654,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71575.52787199592,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72836.02528864125,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,67755.69483175885,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,75151.5680397042,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,84378.51014149604,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,68370.38521190008,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,115374.78347228728,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
