node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85511.98603500603,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99739.41646062736,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60899.12266341488,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27212.864128689616,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55678.428440247415,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,70069.99662417902,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72249.58854926501,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,92774.29107344006,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,84785.61846027232,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89761.25194325147,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55314.091442612014,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,147748.85327659914,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
