node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,35818.15256751219,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,44345.952181974535,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,77619.34545703603,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29938.838670587942,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,69972.50364221631,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,100203.15084227662,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,40298.90555771741,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,70491.59367359054,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44975.10827643677,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,65996.21325752392,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56525.2330643678,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,140728.9281211726,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
