node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,44011.01163133982,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,53693.90078019215,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,30481.84992565427,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12230.32966392206,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,70724.87797937013,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71912.67768228323,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,74138.62119446047,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72241.10767637171,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,47683.69530266874,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,59237.399635151094,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67690.29314665089,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,181362.06446711175,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
