node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,76362.68095714168,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,101746.18301930703,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67176.57168842897,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15069.784452790322,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103099.5098464578,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,112881.2054081339,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,96157.35826653257,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83415.51873509343,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83570.87503250744,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,87385.2942520187,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50885.45095381742,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,192179.3818684663,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
