node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43121.63407081526,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,103735.34255937974,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36258.86715181944,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18329.503829718673,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,57246.844337361494,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69727.05671125525,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,42225.49482360388,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,65453.10318878578,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44234.60200900303,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103911.33665248055,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55372.56449581567,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,121886.39652454776,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
