node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,36945.190005593795,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,39347.81281368112,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,65794.79350975918,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29426.708981816075,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54792.021139317454,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,92200.49826378151,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,91894.28201204815,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,84597.49717380106,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,49085.695016662845,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,106056.45365921194,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,33747.31359605693,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,111167.29487903864,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
