node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,75574.08010454662,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57868.918271314134,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69853.88920373452,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24746.885907194104,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,52378.97001964296,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,70289.03422865678,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108403.23723762194,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80952.31397551576,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,80193.04175974034,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,105998.655796062,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,76447.25980851521,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,202341.3270088952,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
