node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,64141.92522220672,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,113271.68695161394,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31628.726053111506,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17802.96823687038,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92660.21856291626,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,114826.057932194,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48615.31393879881,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,97425.12326520207,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,68300.89343157971,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,38958.673673504374,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37351.488095125955,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189145.4660304053,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
