node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69408.10805964386,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,113344.90121825617,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,29595.288556740175,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20414.63934655033,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42216.195662314654,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,62269.69961912621,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,73141.07333634757,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,77437.04207317423,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,70728.98748271426,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,61144.070950825946,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,82419.23627111128,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,198574.5712078137,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
