node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54043.39887346276,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,87191.27718837367,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,76216.75941944541,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25179.1226604348,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,52355.937247006485,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,74990.02295017641,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,105017.5192321293,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,66233.57208921408,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,64609.38003618831,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,59527.64821114895,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,69806.30697902826,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,163775.6914421892,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
