node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78937.18882817791,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,68852.90403566553,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,56127.484578993724,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30094.55141797957,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,39951.59798576453,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,97457.58353676682,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47629.74286962994,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40043.91254261277,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,50601.761668663974,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48556.89148203713,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,62651.12798784778,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,78493.44113214812,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
