node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61514.04946299084,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62858.00728087435,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41311.15914292023,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29185.469069006696,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,101105.04202425678,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,78011.50130796718,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,73433.0490317066,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,49241.08855227154,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,81938.08036355603,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,81101.43247614738,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,46929.41910616076,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,118602.80648836048,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
