node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61609.75588794505,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,92970.0736808104,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,44449.611907238854,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31612.347386526704,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81277.63832475175,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,56830.680506312245,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,66840.81088163183,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,39481.49693798456,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,37689.21038264596,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,39801.244141660914,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,87466.84697820758,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,83073.75099028366,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
