node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85758.00113577161,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62490.786673655515,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82103.06812026742,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31863.256348224004,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,53424.48404444181,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,109052.4391881036,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102010.34245056195,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47724.20385589091,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,45547.701774259265,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37643.51997006578,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,41171.16121136212,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,159853.54060621856,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
