node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88686.31939062777,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,40915.91833825697,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35282.28483846404,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20381.93345016641,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58837.085822143796,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,63735.563960060215,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,74089.96341817423,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,54630.37375790702,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89216.24747916064,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89263.66112758662,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,72355.44196443065,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,128548.91321447045,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
