node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,84492.60707063077,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,95971.06198339937,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,88270.88187989521,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32653.579243026772,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,62298.72033626661,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51211.72338889843,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59871.130378540314,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32899.49515537214,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44610.037863978265,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37843.93142277014,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56532.156026240766,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,73841.9958107184,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
