node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30196.402090522937,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,74140.6408134471,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,34981.472038605876,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21542.474116935948,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,99437.2235153948,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,96493.59517837413,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108945.73098164146,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40956.11568005794,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,62646.01602793866,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,99901.90485078735,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,66176.75061664285,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,116250.73012818796,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
