node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40729.19953618029,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,106311.50667151206,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82464.54763517815,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28188.169936047023,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71622.25434909022,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,61968.63126592075,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,78651.76838253479,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,65996.10815871114,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,52075.313553332235,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,62762.14835511762,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63064.986798863305,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,170990.38905105495,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
