node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,60008.05971655911,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,89570.95671018567,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71242.70622039604,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12128.336304119903,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,36238.662818545854,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,88360.25206591298,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,106047.37732715893,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82123.45860981783,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,32813.268738487815,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,90352.24658260583,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,39449.032012457275,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,109913.3772670018,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
