node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,41951.655504684735,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,89004.4556150297,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31907.958255631358,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30172.28397455043,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71640.76503097572,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,47710.84063514939,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51361.66261360962,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40194.03894376502,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,78352.93140271322,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100348.65982476735,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60696.137564953264,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,183106.29929695028,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
