node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70344.89215584734,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,75978.35082448945,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,39704.34280513179,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28352.684402890205,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106556.31884287304,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,95355.03101191806,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,44893.67113291723,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,54604.87917057255,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85578.85643556548,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,38279.01273935566,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65327.81479602134,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,169662.80086656677,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
