node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,86515.94836139861,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57726.86128562593,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,61929.07390541094,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29209.512780372617,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,99355.10315591867,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,63246.66941862807,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,66420.06724718459,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,84158.84825531275,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,76399.72634388901,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74460.65871523511,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78433.66938396012,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,69578.72582042309,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
