node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38046.34234362702,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100517.07113524996,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,29503.89059501394,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32474.806648757898,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,68669.30662865302,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116169.50974342326,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,56666.87956694506,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34367.387487994245,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,65842.38390787128,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,95190.49020625846,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,64700.095105179724,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,126103.33047807237,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
