node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52919.355620769136,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,56820.33662483948,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,83069.82411309244,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32644.491933964327,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,84003.9643931854,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,90416.40894728074,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,94970.21615375929,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47573.82891752463,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89813.47774872626,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,83269.25030038814,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,58103.64522507647,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,126457.88744382668,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
