node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61028.02129959559,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,39945.65576586623,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,65919.59464000915,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30444.908800048528,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,72846.80611145415,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,73661.55787502289,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,104341.15334711777,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88333.89609861367,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42945.482956486405,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,67572.01774319168,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,68033.9099672545,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,168046.61362558178,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
