node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40893.500453435285,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,86367.43909026589,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35649.440712205,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20297.91420596959,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,40330.16541063455,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,112005.78403154072,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65009.37379904388,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93157.26796194751,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,82698.34555232443,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,87494.81927112011,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,76771.87613212803,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,143156.70731756944,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
