node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,67323.51048255131,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63369.98050402392,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,40895.89437222868,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32783.71851313109,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106268.67873106363,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,53754.09988120308,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,101343.04119856968,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,38463.92283810157,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,63546.17729289205,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,41432.302414515405,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,80744.4246068381,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,176928.97422761234,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
