node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,72669.67670118842,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,41858.31512140634,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60067.512192295166,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20260.51903739305,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,95956.84020386872,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,102130.8139597645,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,86369.02639763644,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50155.578459021846,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43043.09661022373,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69584.75957905703,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,73999.70600017172,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,193723.51535452902,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
