node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,33390.137906457865,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,42757.776198400774,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42369.50279162075,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24916.863582051235,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106450.171570137,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,107918.95226333488,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,38960.762798494994,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93059.09939764175,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,81354.59941047327,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,70986.84246706137,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67559.94995622308,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185391.3783368171,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
