node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,57420.42749622817,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63075.39321859664,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,70250.08782188827,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21934.249638033576,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,62162.492298893725,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,91420.41959198848,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71290.60437465952,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,92911.74109817848,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,91091.08874981246,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,41187.468713890456,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37492.6686652564,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189696.74080340491,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
