node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74197.114004719,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57363.77571972113,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52202.962402843434,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14394.181813993175,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58213.58652375236,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,90245.55235278739,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65162.682988496636,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,53660.09953338138,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89130.86783655676,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,36950.41542618725,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,31146.225348766242,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,142695.73727730644,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
