node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,67723.21247049047,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,88447.33103215217,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35175.45909263795,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26754.828373734425,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71371.27353345274,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,86884.65066322891,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71932.7129344787,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,74887.65019508374,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,48541.19681935444,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,102523.78482913101,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,87115.27511155624,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,197876.27519275327,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
