node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,45657.3633349399,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,103579.70886343338,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69090.80296405993,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11502.309312904152,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54327.847179397206,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,88674.26653559346,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,86279.85610138044,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37835.339093866816,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42642.445213628496,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,85463.83663728103,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,76444.04649027665,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,84970.84105795904,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
