node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43201.61002122634,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100324.74174914153,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,68735.60056986872,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15785.751875439257,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58333.74718284508,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,92318.26738322253,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,39558.2114521556,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42621.860455078946,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43381.12346430096,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,88916.29545630614,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45741.205695118595,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,131707.2860327209,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
