node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,34627.59391069711,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,67631.15793683716,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71197.05594281119,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19729.91347612334,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58453.97414153301,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,109095.31063054083,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,50155.25702060154,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82274.54782584922,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,65091.96742439209,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69049.26863289773,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,58960.34728198395,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,93397.8319634358,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
