node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,71106.77493307434,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108552.89444538952,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,74481.1260868511,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30615.48823567179,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,78256.91415636509,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,112935.27003807794,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37427.16246554414,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72397.10291125686,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,76416.2808579212,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,38531.21860694334,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54251.58661861293,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,78659.71758038503,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
