node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61526.78451012974,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,93887.81316753342,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43880.32942153572,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15993.504745146583,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,41012.61348022784,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,68288.96949546249,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,43493.17487161606,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,43537.05415682374,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,77144.50703738342,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58912.59838442704,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,70112.74285604293,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,101540.88911155371,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
