node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78239.22668631998,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,96889.29955116803,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,66140.37135213312,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19985.832691893163,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55251.24394300554,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,61176.61556668996,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,41092.7841876776,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,84486.45851906677,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,36696.437477120504,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,83343.6288470014,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,51237.6283205585,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,110909.37621685855,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
