node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87482.7205958046,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,83412.51734237996,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64752.63890985858,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30616.422950864377,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81296.03483459516,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,40218.02715103345,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61790.9623800132,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34957.40324107248,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,86069.73272933169,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,53615.03861449401,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67320.57468957381,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,107522.91851255544,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
