node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88600.43259689734,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,115024.66969536435,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36445.205334241844,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16742.449348524256,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54169.03286736192,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,86244.27577194471,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,101739.03169676354,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91070.33727956144,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34146.7365672188,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,95579.58129892351,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55641.70498777647,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,152740.07735973562,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
